省,省代码,市,市代码,区(县),区(县)代码
西藏自治区,54,林芝地区,26,波密县,25
西藏自治区,54,林芝地区,26,察隅县,26
西藏自治区,54,林芝地区,26,朗县,27
陕西省,61,西安市,01,市辖区,01
陕西省,61,西安市,01,新城区,02
陕西省,61,西安市,01,碑林区,03
陕西省,61,西安市,01,莲湖区,04
陕西省,61,西安市,01,灞桥区,11
陕西省,61,西安市,01,未央区,12
陕西省,61,西安市,01,雁塔区,13
陕西省,61,西安市,01,阎良区,14
陕西省,61,西安市,01,临潼区,15
陕西省,61,西安市,01,长安区,16
陕西省,61,西安市,01,蓝田县,22
陕西省,61,西安市,01,周至县,24
陕西省,61,西安市,01,户县,25
陕西省,61,西安市,01,高陵县,26
陕西省,61,铜川市,02,市辖区,01
陕西省,61,铜川市,02,王益区,02
陕西省,61,铜川市,02,印台区,03
陕西省,61,铜川市,02,耀州区,04
陕西省,61,铜川市,02,宜君县,22
陕西省,61,宝鸡市,03,市辖区,01
陕西省,61,宝鸡市,03,渭滨区,02
陕西省,61,宝鸡市,03,金台区,03
陕西省,61,宝鸡市,03,陈仓区,04
陕西省,61,宝鸡市,03,凤翔县,22
陕西省,61,宝鸡市,03,岐山县,23
陕西省,61,宝鸡市,03,扶风县,24
陕西省,61,宝鸡市,03,眉县,26
陕西省,61,宝鸡市,03,陇县,27
陕西省,61,宝鸡市,03,千阳县,28
陕西省,61,宝鸡市,03,麟游县,29
陕西省,61,宝鸡市,03,凤县,30
陕西省,61,宝鸡市,03,太白县,31
陕西省,61,咸阳市,04,市辖区,01
陕西省,61,咸阳市,04,秦都区,02
陕西省,61,咸阳市,04,杨凌区,03
陕西省,61,咸阳市,04,渭城区,04
陕西省,61,咸阳市,04,三原县,22
陕西省,61,咸阳市,04,泾阳县,23
陕西省,61,咸阳市,04,乾县,24
陕西省,61,咸阳市,04,礼泉县,25
陕西省,61,咸阳市,04,永寿县,26
陕西省,61,咸阳市,04,彬县,27
陕西省,61,咸阳市,04,长武县,28
陕西省,61,咸阳市,04,旬邑县,29
陕西省,61,咸阳市,04,淳化县,30
陕西省,61,咸阳市,04,武功县,31
陕西省,61,咸阳市,04,兴平市,81
陕西省,61,渭南市,05,市辖区,01
陕西省,61,渭南市,05,临渭区,02
陕西省,61,渭南市,05,华县,21
陕西省,61,渭南市,05,潼关县,22
陕西省,61,渭南市,05,大荔县,23
陕西省,61,渭南市,05,合阳县,24
陕西省,61,渭南市,05,澄城县,25
陕西省,61,渭南市,05,蒲城县,26
陕西省,61,渭南市,05,白水县,27
陕西省,61,渭南市,05,富平县,28
陕西省,61,渭南市,05,韩城市,81
陕西省,61,渭南市,05,华阴市,82
陕西省,61,延安市,06,市辖区,01
陕西省,61,延安市,06,宝塔区,02
陕西省,61,延安市,06,延长县,21
陕西省,61,延安市,06,延川县,22
陕西省,61,延安市,06,子长县,23
陕西省,61,延安市,06,安塞县,24
陕西省,61,延安市,06,志丹县,25
陕西省,61,延安市,06,吴旗县,26
陕西省,61,延安市,06,甘泉县,27
陕西省,61,延安市,06,富县,28
陕西省,61,延安市,06,洛川县,29
陕西省,61,延安市,06,宜川县,30
陕西省,61,延安市,06,黄龙县,31
陕西省,61,延安市,06,黄陵县,32
陕西省,61,汉中市,07,市辖区,01
陕西省,61,汉中市,07,汉台区,02
陕西省,61,汉中市,07,南郑县,21
陕西省,61,汉中市,07,城固县,22
陕西省,61,汉中市,07,洋县,23
陕西省,61,汉中市,07,西乡县,24
陕西省,61,汉中市,07,勉县,25
陕西省,61,汉中市,07,宁强县,26
陕西省,61,汉中市,07,略阳县,27
陕西省,61,汉中市,07,镇巴县,28
陕西省,61,汉中市,07,留坝县,29
陕西省,61,汉中市,07,佛坪县,30
陕西省,61,榆林市,08,市辖区,01
陕西省,61,榆林市,08,榆阳区,02
陕西省,61,榆林市,08,神木县,21
陕西省,61,榆林市,08,府谷县,22
陕西省,61,榆林市,08,横山县,23
陕西省,61,榆林市,08,靖边县,24
陕西省,61,榆林市,08,定边县,25
陕西省,61,榆林市,08,绥德县,26
陕西省,61,榆林市,08,米脂县,27
陕西省,61,榆林市,08,佳县,28
陕西省,61,榆林市,08,吴堡县,29
陕西省,61,榆林市,08,清涧县,30
陕西省,61,榆林市,08,子洲县,31
陕西省,61,安康市,09,市辖区,01
陕西省,61,安康市,09,汉滨区,02
陕西省,61,安康市,09,汉阴县,21
陕西省,61,安康市,09,石泉县,22
陕西省,61,安康市,09,宁陕县,23
陕西省,61,安康市,09,紫阳县,24
陕西省,61,安康市,09,岚皋县,25
陕西省,61,安康市,09,平利县,26
陕西省,61,安康市,09,镇坪县,27
陕西省,61,安康市,09,旬阳县,28
陕西省,61,安康市,09,白河县,29
陕西省,61,商洛市,10,市辖区,01
陕西省,61,商洛市,10,商州区,02
陕西省,61,商洛市,10,洛南县,21
陕西省,61,商洛市,10,丹凤县,22
陕西省,61,商洛市,10,商南县,23
陕西省,61,商洛市,10,山阳县,24
陕西省,61,商洛市,10,镇安县,25
陕西省,61,商洛市,10,柞水县,26
甘肃省,62,兰州市,01,市辖区,01
甘肃省,62,兰州市,01,城关区,02
甘肃省,62,兰州市,01,七里河区,03
甘肃省,62,兰州市,01,西固区,04
甘肃省,62,兰州市,01,安宁区,05
甘肃省,62,兰州市,01,红古区,11
甘肃省,62,兰州市,01,永登县,21
甘肃省,62,兰州市,01,皋兰县,22
甘肃省,62,兰州市,01,榆中县,23
甘肃省,62,嘉峪关市,02,市辖区,01
甘肃省,62,金昌市,03,市辖区,01
甘肃省,62,金昌市,03,金川区,02
甘肃省,62,金昌市,03,永昌县,21
甘肃省,62,白银市,04,市辖区,01
甘肃省,62,白银市,04,白银区,02
甘肃省,62,白银市,04,平川区,03
甘肃省,62,白银市,04,靖远县,21
甘肃省,62,白银市,04,会宁县,22
甘肃省,62,白银市,04,景泰县,23
甘肃省,62,天水市,05,市辖区,01
甘肃省,62,天水市,05,秦城区,02
甘肃省,62,天水市,05,北道区,03
甘肃省,62,天水市,05,清水县,21
甘肃省,62,天水市,05,秦安县,22
甘肃省,62,天水市,05,甘谷县,23
甘肃省,62,天水市,05,武山县,24
甘肃省,62,天水市,05,张家川回族自治县,25
甘肃省,62,武威市,06,市辖区,01
甘肃省,62,武威市,06,凉州区,02
甘肃省,62,武威市,06,民勤县,21
甘肃省,62,武威市,06,古浪县,22
甘肃省,62,武威市,06,天祝藏族自治县,23
甘肃省,62,张掖市,07,市辖区,01
甘肃省,62,张掖市,07,甘州区,02
甘肃省,62,张掖市,07,肃南裕固族自治县,21
甘肃省,62,张掖市,07,民乐县,22
甘肃省,62,张掖市,07,临泽县,23
甘肃省,62,张掖市,07,高台县,24
甘肃省,62,张掖市,07,山丹县,25
甘肃省,62,平凉市,08,市辖区,01
甘肃省,62,平凉市,08,崆峒区,02
甘肃省,62,平凉市,08,泾川县,21
甘肃省,62,平凉市,08,灵台县,22
甘肃省,62,平凉市,08,崇信县,23
甘肃省,62,平凉市,08,华亭县,24
甘肃省,62,平凉市,08,庄浪县,25
甘肃省,62,平凉市,08,静宁县,26
甘肃省,62,酒泉市,09,市辖区,01
甘肃省,62,酒泉市,09,肃州区,02
甘肃省,62,酒泉市,09,金塔县,21
甘肃省,62,酒泉市,09,瓜州县,22
甘肃省,62,酒泉市,09,肃北蒙古族自治县,23
甘肃省,62,酒泉市,09,阿克塞哈萨克族自治县,24
甘肃省,62,酒泉市,09,玉门市,81
甘肃省,62,酒泉市,09,敦煌市,82
甘肃省,62,庆阳市,10,市辖区,01
甘肃省,62,庆阳市,10,西峰区,02
甘肃省,62,庆阳市,10,庆城县,21
甘肃省,62,庆阳市,10,环县,22
甘肃省,62,庆阳市,10,华池县,23
甘肃省,62,庆阳市,10,合水县,24
甘肃省,62,庆阳市,10,正宁县,25
甘肃省,62,庆阳市,10,宁县,26
甘肃省,62,庆阳市,10,镇原县,27
甘肃省,62,定西市,11,市辖区,01
甘肃省,62,定西市,11,安定区,02
甘肃省,62,定西市,11,通渭县,21
甘肃省,62,定西市,11,陇西县,22
甘肃省,62,定西市,11,渭源县,23
甘肃省,62,定西市,11,临洮县,24
甘肃省,62,定西市,11,漳县,25
甘肃省,62,定西市,11,岷县,26
甘肃省,62,陇南市,12,市辖区,01
甘肃省,62,陇南市,12,武都区,02
甘肃省,62,陇南市,12,成县,21
甘肃省,62,陇南市,12,文县,22
甘肃省,62,陇南市,12,宕昌县,23
甘肃省,62,陇南市,12,康县,24
甘肃省,62,陇南市,12,西和县,25
甘肃省,62,陇南市,12,礼县,26
甘肃省,62,陇南市,12,徽县,27
甘肃省,62,陇南市,12,两当县,28
甘肃省,62,临夏回族自治州,29,临夏市,01
甘肃省,62,临夏回族自治州,29,临夏县,21
甘肃省,62,临夏回族自治州,29,康乐县,22
甘肃省,62,临夏回族自治州,29,永靖县,23
甘肃省,62,临夏回族自治州,29,广河县,24
甘肃省,62,临夏回族自治州,29,和政县,25
甘肃省,62,临夏回族自治州,29,东乡族自治县,26
甘肃省,62,临夏回族自治州,29,积石山保安族东乡族撒,27
甘肃省,62,甘南藏族自治州,30,合作市,01
甘肃省,62,甘南藏族自治州,30,临潭县,21
甘肃省,62,甘南藏族自治州,30,卓尼县,22
甘肃省,62,甘南藏族自治州,30,舟曲县,23
甘肃省,62,甘南藏族自治州,30,迭部县,24
甘肃省,62,甘南藏族自治州,30,玛曲县,25
甘肃省,62,甘南藏族自治州,30,碌曲县,26
甘肃省,62,甘南藏族自治州,30,夏河县,27
青海省,63,西宁市,01,市辖区,01
青海省,63,西宁市,01,城东区,02
青海省,63,西宁市,01,城中区,03
青海省,63,西宁市,01,城西区,04
青海省,63,西宁市,01,城北区,05
青海省,63,西宁市,01,大通回族土族自治县,21
青海省,63,西宁市,01,湟中县,22
青海省,63,西宁市,01,湟源县,23
青海省,63,海东地区,21,平安县,21
青海省,63,海东地区,21,民和回族土族自治县,22
青海省,63,海东地区,21,乐都县,23
青海省,63,海东地区,21,互助土族自治县,26
青海省,63,海东地区,21,化隆回族自治县,27
青海省,63,海东地区,21,循化撒拉族自治县,28
青海省,63,海北藏族自治州,22,门源回族自治县,21
青海省,63,海北藏族自治州,22,祁连县,22
青海省,63,海北藏族自治州,22,海晏县,23
青海省,63,海北藏族自治州,22,刚察县,24
青海省,63,黄南藏族自治州,23,同仁县,21
青海省,63,黄南藏族自治州,23,尖扎县,22
青海省,63,黄南藏族自治州,23,泽库县,23
青海省,63,黄南藏族自治州,23,河南蒙古族自治县,24
青海省,63,海南藏族自治州,25,共和县,21
青海省,63,海南藏族自治州,25,同德县,22
青海省,63,海南藏族自治州,25,贵德县,23
青海省,63,海南藏族自治州,25,兴海县,24
青海省,63,海南藏族自治州,25,贵南县,25
青海省,63,果洛藏族自治州,26,玛沁县,21
青海省,63,果洛藏族自治州,26,班玛县,22
青海省,63,果洛藏族自治州,26,甘德县,23
青海省,63,果洛藏族自治州,26,达日县,24
青海省,63,果洛藏族自治州,26,久治县,25
青海省,63,果洛藏族自治州,26,玛多县,26
青海省,63,玉树藏族自治州,27,玉树县,21
青海省,63,玉树藏族自治州,27,杂多县,22
青海省,63,玉树藏族自治州,27,称多县,23
青海省,63,玉树藏族自治州,27,治多县,24
青海省,63,玉树藏族自治州,27,囊谦县,25
青海省,63,玉树藏族自治州,27,曲麻莱县,26
青海省,63,海西蒙古族藏族自治州,28,格尔木市,01
青海省,63,海西蒙古族藏族自治州,28,德令哈市,02
青海省,63,海西蒙古族藏族自治州,28,乌兰县,21
青海省,63,海西蒙古族藏族自治州,28,都兰县,22
青海省,63,海西蒙古族藏族自治州,28,天峻县,23
宁夏回族自治区,64,银川市,01,市辖区,01
宁夏回族自治区,64,银川市,01,兴庆区,04
宁夏回族自治区,64,银川市,01,西夏区,05
宁夏回族自治区,64,银川市,01,金凤区,06
宁夏回族自治区,64,银川市,01,永宁县,21
宁夏回族自治区,64,银川市,01,贺兰县,22
宁夏回族自治区,64,银川市,01,灵武市,81
宁夏回族自治区,64,石嘴山市,02,市辖区,01
宁夏回族自治区,64,石嘴山市,02,大武口区,02
宁夏回族自治区,64,石嘴山市,02,惠农区,05
宁夏回族自治区,64,石嘴山市,02,平罗县,21
宁夏回族自治区,64,吴忠市,03,市辖区,01
宁夏回族自治区,64,吴忠市,03,利通区,02
宁夏回族自治区,64,吴忠市,03,盐池县,23
宁夏回族自治区,64,吴忠市,03,同心县,24
宁夏回族自治区,64,吴忠市,03,青铜峡市,81
宁夏回族自治区,64,固原市,04,市辖区,01
宁夏回族自治区,64,固原市,04,原州区,02
宁夏回族自治区,64,固原市,04,西吉县,22
宁夏回族自治区,64,固原市,04,隆德县,23
宁夏回族自治区,64,固原市,04,泾源县,24
宁夏回族自治区,64,固原市,04,彭阳县,25
宁夏回族自治区,64,中卫市,05,市辖区,01
宁夏回族自治区,64,中卫市,05,沙坡头区,02
宁夏回族自治区,64,中卫市,05,中宁县,21
宁夏回族自治区,64,中卫市,05,海原县,22
新疆维吾尔自治区,65,乌鲁木齐市,01,市辖区,01
新疆维吾尔自治区,65,乌鲁木齐市,01,天山区,02
新疆维吾尔自治区,65,乌鲁木齐市,01,沙依巴克区,03
新疆维吾尔自治区,65,乌鲁木齐市,01,新市区,04
新疆维吾尔自治区,65,乌鲁木齐市,01,水磨沟区,05
新疆维吾尔自治区,65,乌鲁木齐市,01,头屯河区,06
新疆维吾尔自治区,65,乌鲁木齐市,01,达坂城区,07
新疆维吾尔自治区,65,乌鲁木齐市,01,东山区,08
新疆维吾尔自治区,65,乌鲁木齐市,01,乌鲁木齐县,21
新疆维吾尔自治区,65,克拉玛依市,02,市辖区,01
新疆维吾尔自治区,65,克拉玛依市,02,独山子区,02
新疆维吾尔自治区,65,克拉玛依市,02,克拉玛依区,03
新疆维吾尔自治区,65,克拉玛依市,02,白碱滩区,04
新疆维吾尔自治区,65,克拉玛依市,02,乌尔禾区,05
新疆维吾尔自治区,65,吐鲁番地区,21,吐鲁番市,01
新疆维吾尔自治区,65,吐鲁番地区,21,鄯善县,22
新疆维吾尔自治区,65,吐鲁番地区,21,托克逊县,23
新疆维吾尔自治区,65,哈密地区,22,哈密市,01
新疆维吾尔自治区,65,哈密地区,22,巴里坤哈萨克自治县,22
新疆维吾尔自治区,65,哈密地区,22,伊吾县,23
新疆维吾尔自治区,65,昌吉回族自治州,23,昌吉市,01
新疆维吾尔自治区,65,昌吉回族自治州,23,阜康市,02
新疆维吾尔自治区,65,昌吉回族自治州,23,米泉市,03
新疆维吾尔自治区,65,昌吉回族自治州,23,呼图壁县,23
新疆维吾尔自治区,65,昌吉回族自治州,23,玛纳斯县,24
新疆维吾尔自治区,65,昌吉回族自治州,23,奇台县,25
新疆维吾尔自治区,65,昌吉回族自治州,23,吉木萨尔县,27
新疆维吾尔自治区,65,昌吉回族自治州,23,木垒哈萨克自治县,28
新疆维吾尔自治区,65,博尔塔拉蒙古自治州,27,博乐市,01
新疆维吾尔自治区,65,博尔塔拉蒙古自治州,27,精河县,22
新疆维吾尔自治区,65,博尔塔拉蒙古自治州,27,温泉县,23
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,库尔勒市,01
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,轮台县,22
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,尉犁县,23
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,若羌县,24
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,且末县,25
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,焉耆回族自治县,26
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,和静县,27
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,和硕县,28
新疆维吾尔自治区,65,巴音郭楞蒙古自治州,28,博湖县,29
新疆维吾尔自治区,65,阿克苏地区,29,阿克苏市,01
新疆维吾尔自治区,65,阿克苏地区,29,温宿县,22
新疆维吾尔自治区,65,阿克苏地区,29,库车县,23
新疆维吾尔自治区,65,阿克苏地区,29,沙雅县,24
新疆维吾尔自治区,65,阿克苏地区,29,新和县,25
新疆维吾尔自治区,65,阿克苏地区,29,拜城县,26
新疆维吾尔自治区,65,阿克苏地区,29,乌什县,27
新疆维吾尔自治区,65,阿克苏地区,29,阿瓦提县,28
新疆维吾尔自治区,65,阿克苏地区,29,柯坪县,29
新疆维吾尔自治区,65,克孜勒苏柯尔克孜自治,30,阿图什市,01
新疆维吾尔自治区,65,克孜勒苏柯尔克孜自治,30,阿克陶县,22
新疆维吾尔自治区,65,克孜勒苏柯尔克孜自治,30,阿合奇县,23
新疆维吾尔自治区,65,克孜勒苏柯尔克孜自治,30,乌恰县,24
新疆维吾尔自治区,65,喀什地区,31,喀什市,01
新疆维吾尔自治区,65,喀什地区,31,疏附县,21
新疆维吾尔自治区,65,喀什地区,31,疏勒县,22
新疆维吾尔自治区,65,喀什地区,31,英吉沙县,23
新疆维吾尔自治区,65,喀什地区,31,泽普县,24
新疆维吾尔自治区,65,喀什地区,31,莎车县,25
新疆维吾尔自治区,65,喀什地区,31,叶城县,26
新疆维吾尔自治区,65,喀什地区,31,麦盖提县,27
新疆维吾尔自治区,65,喀什地区,31,岳普湖县,28
新疆维吾尔自治区,65,喀什地区,31,伽师县,29
新疆维吾尔自治区,65,喀什地区,31,巴楚县,30
新疆维吾尔自治区,65,喀什地区,31,塔什库尔干塔吉克自治,31
新疆维吾尔自治区,65,和田地区,32,和田市,01
新疆维吾尔自治区,65,和田地区,32,和田县,21
新疆维吾尔自治区,65,和田地区,32,墨玉县,22
新疆维吾尔自治区,65,和田地区,32,皮山县,23
新疆维吾尔自治区,65,和田地区,32,洛浦县,24
新疆维吾尔自治区,65,和田地区,32,策勒县,25
新疆维吾尔自治区,65,和田地区,32,于田县,26
新疆维吾尔自治区,65,和田地区,32,民丰县,27
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,伊宁市,02
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,奎屯市,03
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,伊宁县,21
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,察布查尔锡伯自治县,22
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,霍城县,23
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,巩留县,24
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,新源县,25
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,昭苏县,26
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,特克斯县,27
新疆维吾尔自治区,65,伊犁哈萨克自治州,40,尼勒克县,28
新疆维吾尔自治区,65,塔城地区,42,塔城市,01
新疆维吾尔自治区,65,塔城地区,42,乌苏市,02
新疆维吾尔自治区,65,塔城地区,42,额敏县,21
新疆维吾尔自治区,65,塔城地区,42,沙湾县,23
新疆维吾尔自治区,65,塔城地区,42,托里县,24
新疆维吾尔自治区,65,塔城地区,42,裕民县,25
新疆维吾尔自治区,65,塔城地区,42,和布克赛尔蒙古自治县,26
新疆维吾尔自治区,65,阿勒泰地区,43,阿勒泰市,01
新疆维吾尔自治区,65,阿勒泰地区,43,布尔津县,21
新疆维吾尔自治区,65,阿勒泰地区,43,富蕴县,22
新疆维吾尔自治区,65,阿勒泰地区,43,福海县,23
新疆维吾尔自治区,65,阿勒泰地区,43,哈巴河县,24
新疆维吾尔自治区,65,阿勒泰地区,43,青河县,25
新疆维吾尔自治区,65,阿勒泰地区,43,吉木乃县,26
新疆维吾尔自治区,65,省直辖行政单位,90,石河子市,01
新疆维吾尔自治区,65,省直辖行政单位,90,阿拉尔市,02
新疆维吾尔自治区,65,省直辖行政单位,90,图木舒克市,03
新疆维吾尔自治区,65,省直辖行政单位,90,五家渠市,04
